5096,City of Waukesha Transit Commission,-0.8933774876395973,midwest,55133,6,0.026315789,0.7,WI,Wisconsin,FTA Region5,7,0.12,True,0.018421052,5.286226204963726,5.451168257051156,4.758127346972499
9003,San Francisco Bay Area Rapid Transit District,1.9702422791537868,west,6001,6,0.026315789,0.7,CA,California,FTA Region9,7,0.067,True,0.018421052,5.277886469814079,5.332996461866799,4.88861415455959
9171,Santa Clarita Transit,-0.3077571187730416,west,6037,6,0.026315789,0.7,CA,California,FTA Region9,7,0.067,True,0.018421052,5.293692832049809,5.3920591992108555,4.36822957813942
0023,City of Seattle - Seattle Center Monorail Transit,-1.5540914952724483,west,53033,10,0.043859649,0.74,WA,Washington,FTA Region10,7,0.067,True,0.03245614,5.264826611847304,5.290465240016927,4.521260197710424
4006,Cape Fear Public Transportation Authority,-0.9740504743076964,south,37129,12,0.052631579000000005,0.63,NC,North Carolina,FTA Region4,7,0.107,True,0.033157895,5.288063578718248,5.378358427150562,5.299372019487978
4056,Pee Dee Regional Transportation Authority,-1.2681866363671879,south,45041,14,0.061403509,0.5,SC,South Carolina,FTA Region4,7,0.107,True,0.030701755,5.2901864853003495,5.35582620818524,4.841259046590489
3030,Washington Metropolitan Area Transit Authority,2.6144952882334005,south,11001,14,0.061403509,0.88,DC,District of Columbia,FTA Region3,7,0.107,True,0.054035088,5.298429091474649,5.390583275274231,4.7357845992571255
6022,Capital Area Transit System,-0.4740953873609868,south,22033,15,0.065789474,0.84,LA,Louisiana,FTA Region6,7,0.107,True,0.055263158,5.302330375126274,5.371218325554649,4.524615505054047
3045,"JAUNT, Inc.",-1.218390790690988,south,51540,0,0.0,0.73,VA,Virginia,FTA Region3,7,0.107,True,0.0,5.283957312823593,5.685134971930792,4.759896556293534
9033,City of Tucson,0.5040624906168293,west,4019,2,0.00877193,0.74,AZ,Arizona,FTA Region9,6,0.067,True,0.006491228000000001,5.286534242744193,5.413972552869144,5.070910025183808
9035,Gold Coast Transit,-0.4531111275544086,west,6111,4,0.01754386,0.7,CA,California,FTA Region9,6,0.067,True,0.012280702,5.2712949606692,5.343498592012049,4.422361855383404
0024,Clark County Public Transportation Benefit Area Authority,0.14096937714269972,west,53011,5,0.021929825,0.74,WA,Washington,FTA Region10,6,0.067,True,0.016228071,5.280754929260551,5.399186620447936,4.85346585695088
9205,City of Elk Grove,-0.9242894409047694,west,6067,5,0.021929825,0.7,CA,California,FTA Region9,6,0.067,True,0.015350877,5.2851287746536615,5.396680582220994,4.6071599277061
9144,Livermore / Amador Valley Transit Authority,-0.6099534421424473,west,6001,6,0.026315789,0.7,CA,California,FTA Region9,6,0.067,True,0.018421052,5.286447598283806,5.388015296191178,4.8560938251245735
9146,Foothill Transit,0.4303497117823514,west,6037,6,0.026315789,0.7,CA,California,FTA Region9,6,0.067,True,0.018421052,5.275300546854932,5.358650761245569,4.560338687093874
0007,Lane Transit District,0.1961783934092687,west,41039,7,0.030701754,0.88,OR,Oregon,FTA Region10,6,0.067,True,0.027017544,5.278468815670934,5.3377132949574655,4.529013664884797
4002,Knoxville Area Transit,-0.32130415178752264,south,47093,7,0.030701754,0.8,TN,Tennessee,FTA Region4,6,0.107,True,0.024561403,5.2841035058693615,5.430600290097768,4.448605817332051
4173,Piedmont Authority for Regional Transportation,-1.1071947324399718,south,37081,9,0.039473684,0.63,NC,North Carolina,FTA Region4,6,0.107,True,0.024868421,5.296850202169215,5.400537539876137,4.826451755125549
2004,Niagara Frontier Transportation Authority,0.8894111543014174,northeast,36029,11,0.048245614000000006,0.59,NY,New York,FTA Region2,6,0.125,True,0.028464912,5.29159807759528,5.418078051576687,4.569635286580704
4046,Sarasota County Area Transit,-0.2934835149350366,south,12115,15,0.065789474,0.7,FL,Florida,FTA Region4,6,0.107,True,0.046052632,5.284112317846195,5.3463127032499935,4.422019987335968
1061,Montachusett Regional Transit Authority,-0.6169959280271624,northeast,25027,20,0.087719298,0.79,MA,Massachusetts,FTA Region1,6,0.125,True,0.069298245,5.2778012384260045,5.335648114267384,4.58377691254867
5040,Ann Arbor Transportation Authority,-0.056574949558248835,midwest,26161,3,0.013157895,0.72,MI,Michigan,FTA Region5,5,0.12,True,0.009473684,5.285488253937032,5.501891424894995,4.9534978928005575
6111,Rio Metro Regional Transit District,-0.02004422138960126,west,35001,3,0.013157895,0.67,NM,New Mexico,FTA Region6,5,0.067,True,0.00881579,5.283260662836163,5.45974265130537,5.000500018951948
0020,Kitsap Transit,-0.058170138734276476,west,53035,4,0.01754386,0.74,WA,Washington,FTA Region10,5,0.067,True,0.012982456000000002,5.278143750292154,5.3862716291661625,5.1904068172790145
5024,Western Reserve Transit Authority,-0.8606428377429175,midwest,39099,6,0.026315789,0.64,OH,Ohio,FTA Region5,5,0.12,True,0.016842105,5.2877945123976335,5.4478298130422935,4.683276019714522
9026,San Diego Metropolitan Transit System,1.2932458145222805,west,6073,6,0.026315789,0.7,CA,California,FTA Region9,5,0.067,True,0.018421052,5.288466765016091,5.353325310492743,4.9329653960428645
9030,North County Transit District,0.5862438207705278,west,6073,6,0.026315789,0.7,CA,California,FTA Region9,5,0.067,True,0.018421052,5.284852201979959,5.355411641398236,4.991191897129457
5008,Milwaukee County Transit System,1.0018198972510473,midwest,55079,8,0.035087719,0.7,WI,Wisconsin,FTA Region5,5,0.12,True,0.024561403,5.286477954273966,5.4741841680425285,5.2567246782716035
0005,Everett Transit,-0.3755858296371643,west,53061,11,0.048245614000000006,0.74,WA,Washington,FTA Region10,5,0.067,True,0.035701754,5.28322885525118,5.306763772393845,4.650310289802448
6014,City of Brownsville - Brownsville Metro,-1.0844827815546294,south,48061,12,0.052631579000000005,0.63,TX,Texas,FTA Region6,5,0.107,True,0.033157895,5.294229132225354,5.395467264239657,4.617055268302929
5035,Kalamazoo Metro Transit System,-0.6299738291444369,midwest,26077,2,0.00877193,0.72,MI,Michigan,FTA Region5,4,0.12,True,0.00631579,5.280898067392347,5.575680415705326,4.9767175403483135
5141,Detroit Transportation Corporation,-0.6955135876335012,midwest,26163,4,0.01754386,0.72,MI,Michigan,FTA Region5,4,0.12,True,0.012631579,5.292200558086548,5.523194192371268,5.1949221595145465
4025,Chatham Area Transit Authority,-0.4613467696296563,south,13051,5,0.021929825,0.53,GA,Georgia,FTA Region4,4,0.107,True,0.011622807,5.293129340891774,5.463698030518888,4.409675356954612
9078,Central Contra Costa Transit Authority,-0.05613856846312578,west,6013,5,0.021929825,0.7,CA,California,FTA Region9,4,0.067,True,0.015350877,5.2826159776836485,5.371391778736472,4.633206219635298
9004,Golden Empire Transit District,-0.19400311522496064,west,6029,6,0.026315789,0.7,CA,California,FTA Region9,4,0.067,True,0.018421052,5.282338750823429,5.364009577928666,5.028132958830335
9008,Santa Monica's Big Blue Bus,0.4404440668970525,west,6037,6,0.026315789,0.7,CA,California,FTA Region9,4,0.067,True,0.018421052,5.286051251794313,5.351113979267957,4.784229427827086
9148,Victor Valley Transit Authority,-0.6374372105488035,west,6071,6,0.026315789,0.7,CA,California,FTA Region9,4,0.067,True,0.018421052,5.27661290610354,5.345565196213929,4.8134487530909995
3054,Centre Area Transportation Authority,-0.6265020801732107,northeast,42027,7,0.030701754,0.79,PA,Pennsylvania,FTA Region3,4,0.125,True,0.024254386,5.287193611163668,5.468637391820115,4.6868014321505225
4032,"County of Volusia, dba: VOTRAN",-0.3803722582224384,south,12127,15,0.065789474,0.7,FL,Florida,FTA Region4,4,0.107,True,0.046052632,5.29557498676174,5.37782885641758,5.169806829643721
5060,Champaign-Urbana Mass Transit District,-0.05291812710638544,midwest,17019,3,0.013157895,0.69,IL,Illinois,FTA Region5,3,0.12,True,0.009078948,5.290522716493493,5.55670839636733,5.013563325099045
9061,Yuba-Sutter Transit Authority,-1.1601037102201104,west,6115,4,0.01754386,0.7,CA,California,FTA Region9,3,0.067,True,0.012280702,5.2796656482973425,5.403687119666524,4.950297913130585
9036,Orange County Transportation Authority,1.3888112831595754,west,6059,5,0.021929825,0.7,CA,California,FTA Region9,3,0.067,True,0.015350877,5.2888910214764735,5.379525187314316,4.6491167718011885
9014,Alameda-Contra Costa Transit District,1.5448795275112222,west,6001,6,0.026315789,0.7,CA,California,FTA Region9,3,0.067,True,0.018421052,5.272772786545577,5.3637728559041795,4.388525380353642
9039,Culver City Municipal Bus Lines,-0.3336122849480373,west,6037,6,0.026315789,0.7,CA,California,FTA Region9,3,0.067,True,0.018421052,5.285356676946802,5.349925761591192,5.1488664901604935
6009,"Laredo Transit Management, Inc.",-0.5841699589788528,south,48479,9,0.039473684,0.63,TX,Texas,FTA Region6,3,0.107,True,0.024868421,5.283713820195174,5.407163802048677,4.7398200218877
4035,Central Florida Regional Transportation Authority,0.8494023604997851,south,12095,12,0.052631579000000005,0.7,FL,Florida,FTA Region4,3,0.107,True,0.036842105,5.2896343433103805,5.366334218187992,4.931285051676827
8001,Utah Transit Authority,1.4924700234466974,west,49035,2,0.00877193,0.38,UT,Utah,FTA Region8,2,0.067,True,0.003333333,5.296399302110347,5.467888841016107,5.117929325789959
9091,City of Visalia - Visalia City Coach,-0.9423684870117288,west,6107,3,0.013157895,0.7,CA,California,FTA Region9,2,0.067,True,0.009210526,5.2927405977424975,5.393469963508822,4.415963910488792
9019,Sacramento Regional Transit District,0.967301237753505,west,6067,5,0.021929825,0.7,CA,California,FTA Region9,2,0.067,True,0.015350877,5.2919313830395724,5.400922002913249,4.941466476280428
9159,Western Contra Costa Transit Authority,-0.8998447133216086,west,6013,5,0.021929825,0.7,CA,California,FTA Region9,2,0.067,True,0.015350877,5.292009814946006,5.3877016316701845,4.560588456722232
9206,San Luis Obispo Regional Transit Authority,-0.8874970657082986,west,6079,7,0.030701754,0.7,CA,California,FTA Region9,2,0.067,True,0.021491228,5.283875733772027,5.36881776378002,4.843288038298928
4040,Jacksonville Transportation Authority,0.6162210157274862,south,12031,13,0.057017544,0.7,FL,Florida,FTA Region4,2,0.107,True,0.039912281,5.284888486078868,5.373527302314728,5.089980530180807
4036,City of Tallahassee,-0.4851889522602788,south,12073,15,0.065789474,0.7,FL,Florida,FTA Region4,2,0.107,True,0.046052632,5.296002296826946,5.355962434406663,4.937470852547907
9164,Ventura Intercity Service Transit Authority,-0.9083848669281192,west,6111,4,0.01754386,0.7,CA,California,FTA Region9,0,0.067,True,0.012280702,5.290189257621602,5.407017403680261,4.767113751808481
9017,City of Santa Rosa,-0.7273452441600123,west,6097,5,0.021929825,0.7,CA,California,FTA Region9,0,0.067,True,0.015350877,5.286058355211861,5.374970194137268,5.013048661400019
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,2.55138982588294,west,6037,6,0.026315789,0.7,CA,California,FTA Region9,0,0.067,True,0.018421052,5.287433649127716,5.361251577541097,4.281781537140128
