"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"increaseChance"
"02/16/2020 00:49:30:897 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","randomBoost?","random-orgWindows?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"567","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","27","852.2293803677097","69","276","729","883","9","22","22","5","4"
"568","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","36","769.5007631676893","82","252","718","868","0","19","19","17","6"
"569","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","24","732.9151499450396","69","306","778","926","7","17","17","7","5"
"570","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","22","780.2103473075697","65","323","728","889","18","14","14","8","2"
"552","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","22","2178.8059244664605","305","308","2139","2541","12","21","21","1","1"
"554","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","39","2152.0266878888056","410","250","2956","3449","9","28","28","11","3"
"553","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","22","2741.484033597062","398","285","2620","3126","30","21","21","1","1"
"581","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","27","943.0190431770601","80","290","736","890","3","25","25","2","7"
"583","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","24","920.7848004376491","92","288","755","941","17","19","19","5","4"
"582","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","45","616.8221991938699","64","273","669","810","1","26","26","19","7"
"585","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","41","704.6855809432199","67","255","628","781","3","25","25","16","1"
"584","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","20","920.6462066177704","74","313","784","935","4","19","19","1","4"
"555","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","30","3472.167625379191","610","279","3635","4333","10","28","28","2","1"
"551","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","38","2570.1001369891183","403","241","2777","3386","127","34","34","4","0"
"556","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","42","2542.666742933764","512","283","4036","4649","8","32","32","10","2"
"558","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","42","4290.543579269888","821","237","4877","5798","5","35","35","7","0"
"559","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","39","5481.736955139083","950","211","5444","6465","3","30","30","9","0"
"586","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","28","933.7875472647899","85","276","683","858","3","25","25","3","7"
"557","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","37","3700.9879016060686","691","274","4538","5347","27","33","33","4","1"
"560","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","20","4726.995258941368","856","290","6989","8027","114","19","19","1","2"
"587","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","32","909.4550808547804","85","310","703","871","2","21","21","11","7"
"588","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","18","1061.4000111704097","107","312","759","949","3","17","17","1","4"
"589","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","40","856.0960609306494","74","313","696","865","1","25","25","15","6"
"590","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","25","912.9740847302701","93","282","730","912","17","16","16","9","3"
"573","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","52","1704.0721557530728","294","235","2250","2638","4","40","40","12","2"
"601","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","32","978.7975271703907","87","310","742","921","3","20","20","12","4"
"602","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","27","886.2133455267302","96","310","754","934","8","22","22","5","4"
"603","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","22","1127.9199916139398","104","298","756","941","6","15","15","7","2"
"571","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","37","2363.33003186538","416","267","2901","3508","110","30","30","7","0"
"605","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","25","590.9819703026396","50","289","760","895","29","19","19","6","2"
"574","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","43","1733.41762747488","306","248","2915","3320","24","33","33","10","0"
"604","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","21","1066.7353904779507","102","283","706","905","10","19","19","2","3"
"575","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","39","2939.1091532466266","477","263","3482","4036","4","28","28","11","3"
"578","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","26","4260.643126985258","833","278","5479","6403","10","21","21","5","0"
"577","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","44","3662.773039503455","582","266","4486","5176","23","35","35","9","4"
"572","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","38","2021.2877158363833","278","307","1907","2287","8","31","31","7","2"
"576","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","37","2978.2381768974965","522","268","4183","4811","18","30","30","7","1"
"579","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","32","5225.048826471459","844","280","5939","6907","49","22","22","10","0"
"606","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","33","889.8672293429402","75","275","704","858","7","21","21","12","6"
"580","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","40","5269.0779964728135","1026","280","6115","7253","8","37","37","3","1"
"607","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","27","684.4079103158696","67","274","756","901","2","18","18","9","3"
"608","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","20","897.8851242842395","79","299","787","965","32","18","18","2","6"
"610","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","22","867.78269804142","66","293","729","883","9","18","18","4","4"
"609","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","20","883.2551662479603","66","326","769","924","14","17","17","3","6"
"621","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","29","805.5683666801992","96","306","711","895","3","22","22","7","8"
"622","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","24","647.57829382236","52","273","754","869","6","20","20","4","6"
"591","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","51","2387.008146704945","441","250","2465","3099","106","37","37","14","0"
"623","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","23","1039.4833968762307","107","298","751","938","1","19","19","4","3"
"624","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","23","1010.7668190518094","90","331","727","915","9","17","17","6","2"
"593","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","30","2350.783005593398","388","310","2526","3010","9","29","29","1","1"
"595","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","31","3194.3927190193217","578","252","3615","4285","18","28","28","3","1"
"592","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","31","1720.6367589251993","290","255","1890","2263","5","27","27","4","2"
"597","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","43","2673.560893779639","569","235","4521","5182","8","37","37","6","2"
"598","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","35","3896.689906002427","710","265","5247","6059","15","31","31","4","2"
"596","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","31","3171.023799835688","549","255","4157","4789","8","29","29","2","2"
"625","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","22","1242.0275844627906","108","271","718","914","7","19","19","3","6"
"594","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","40","2869.856768055416","491","277","2935","3522","3","35","35","5","1"
"599","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","30","5895.060840660255","1125","279","5836","7071","15","29","29","1","1"
"600","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","false","1001","37","4797.2400191982115","803","298","6364","7272","17","31","31","6","1"
"626","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","2.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","34","828.4277886804896","73","288","737","893","3","26","26","8","5"
"627","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","20","810.60615215811","76","290","744","899","11","14","14","6","3"
"628","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","3.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","33","1066.027316377051","102","274","642","832","7","20","20","13","5"
"629","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","27","1061.7225820542008","104","285","670","874","6","16","16","11","4"
"630","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","4.51","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","15","1334.68435024587","112","318","704","929","15","14","14","1","2"
"641","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","0.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","20","983.9402127607505","95","318","764","940","9","18","18","2","3"
"643","0.3","4","0.08","8","0.25","0.4","6.5","1.7","1000","1","1.01","48","0.3","0.3","0.03","true","false","true","true","true","false","true","1001","15","1128.4604836397993","93","338","805","1035","49","13","13","2","2"
