"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"AspirationOn"
"01/17/2020 16:30:59:252 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","officeRole","changeAspiration","b1","EWProbDecay","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"1957","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"1958","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"1959","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","11","0","0","0","0","0","0","0","11","0"
"1960","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","0.5","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"1962","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","5","0","0","0","0","0","0","0","5","0"
"1961","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","2","0","0","0","0","0","0","0","2","0"
"1963","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","0","0","0","0","0","0","0","0","0","0"
"1964","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","5","0","0","0","0","0","0","0","5","0"
"1965","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0","1001","0","0","0","0","0","0","0","0","0","0"
"1966","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","4","0","0","0","0","0","0","0","4","0"
"1967","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1968","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","4","0","0","0","0","0","0","0","4","0"
"1969","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"1970","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0.01","1001","1","0","0","0","0","0","0","0","1","0"
"1971","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1973","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1972","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1974","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","6","0","0","0","0","0","0","0","6","0"
"1975","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0.02","1001","5","0","0","0","0","0","0","0","5","0"
"1976","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1977","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"1978","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"1979","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"1980","0.8","4","0.08","10","0.25","0.4","6.5","4","1000","1","1","1","1","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"1981","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","12","0","0","0","0","0","0","0","12","0"
"1982","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","7","0","0","0","0","0","0","0","7","0"
"1984","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","5","0","0","0","0","0","0","0","5","0"
"1983","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","2","0","0","0","0","0","0","0","2","0"
"1986","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1985","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0","1001","18","0","0","0","0","0","0","0","18","0"
"1987","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1988","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","8","0","0","0","0","0","0","0","8","0"
"1989","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","13","0","0","0","0","0","0","0","13","0"
"1990","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"1991","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"1993","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","1","0","0","0","0","0","0","0","1","0"
"1992","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","8","0","0","0","0","0","0","0","8","0"
"1995","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"1994","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"1996","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1997","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"1998","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"2000","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"1999","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"2001","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","0","0","0","0","0","0","0","0","0","0"
"2002","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","1","0","0","0","0","0","0","0","1","0"
"2003","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","3","0","0","0","0","0","0","0","3","0"
"2004","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","1","0","0","0","0","0","0","0","1","0"
"2005","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0","1001","1","0","0","0","0","0","0","0","1","0"
"2006","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","1","0","0","0","0","0","0","0","1","0"
"2007","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","10","0","0","0","0","0","0","0","10","0"
"2008","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","1","0","0","0","0","0","0","0","1","0"
"2009","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"2010","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.01","1001","7","0","0","0","0","0","0","0","7","0"
"2011","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"2013","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","8","0","0","0","0","0","0","0","8","0"
"2014","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","1","0","0","0","0","0","0","0","1","0"
"2012","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","7","0","0","0","0","0","0","0","7","0"
"2015","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.02","1001","2","0","0","0","0","0","0","0","2","0"
"2016","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"2017","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"2018","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","9","0","0","0","0","0","0","0","9","0"
"2019","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"2020","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","0.5","0.03","1001","7","0","0","0","0","0","0","0","7","0"
"2021","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","6","0","0","0","0","0","0","0","6","0"
"2023","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","2","0","0","0","0","0","0","0","2","0"
"2022","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","6","0","0","0","0","0","0","0","6","0"
"2024","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","7","0","0","0","0","0","0","0","7","0"
"2026","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"2025","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0","1001","2","0","0","0","0","0","0","0","2","0"
"2028","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"2027","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","1","0","0","0","0","0","0","0","1","0"
"2029","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","14","0","0","0","0","0","0","0","14","0"
"2031","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"2030","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"2032","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"2034","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","8","0","0","0","0","0","0","0","8","0"
"2033","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"2036","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"2035","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"2037","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"2038","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"2040","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"2039","0.8","4","0.08","20","0.25","0.4","6.5","1","1000","1","1","1","1","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"2042","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","4","0","0","0","0","0","0","0","4","0"
"2041","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","2","0","0","0","0","0","0","0","2","0"
"2044","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","1","0","0","0","0","0","0","0","1","0"
"2043","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","4","0","0","0","0","0","0","0","4","0"
"2045","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0","1001","3","0","0","0","0","0","0","0","3","0"
"2046","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","7","0","0","0","0","0","0","0","7","0"
"2047","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","2","0","0","0","0","0","0","0","2","0"
"2048","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","3","0","0","0","0","0","0","0","3","0"
"2049","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","13","0","0","0","0","0","0","0","13","0"
"2050","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0.01","1001","5","0","0","0","0","0","0","0","5","0"
"2051","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","9","0","0","0","0","0","0","0","9","0"
"2052","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"2053","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","7","0","0","0","0","0","0","0","7","0"
"2054","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","8","0","0","0","0","0","0","0","8","0"
"2055","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0.02","1001","4","0","0","0","0","0","0","0","4","0"
"2057","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"2056","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","5","0","0","0","0","0","0","0","5","0"
"2058","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"2059","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"2060","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"2061","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","3","0","0","0","0","0","0","0","3","0"
"2062","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","7","0","0","0","0","0","0","0","7","0"
"2063","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","2","0","0","0","0","0","0","0","2","0"
"2064","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","4","0","0","0","0","0","0","0","4","0"
"2065","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0","1001","1","0","0","0","0","0","0","0","1","0"
"2067","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","1","0","0","0","0","0","0","0","1","0"
"2066","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","7","0","0","0","0","0","0","0","7","0"
"2069","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","3","0","0","0","0","0","0","0","3","0"
"2068","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","7","0","0","0","0","0","0","0","7","0"
"2071","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","3","0","0","0","0","0","0","0","3","0"
"2070","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.01","1001","7","0","0","0","0","0","0","0","7","0"
"2073","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"2072","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","9","0","0","0","0","0","0","0","9","0"
"2074","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"2075","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.02","1001","10","0","0","0","0","0","0","0","10","0"
"2076","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"2077","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"2078","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","3","0","0","0","0","0","0","0","3","0"
"2079","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"2080","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","0.5","0.03","1001","4","0","0","0","0","0","0","0","4","0"
"2081","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","0","0","0","0","0","0","0","0","0","0"
"2082","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","5","0","0","0","0","0","0","0","5","0"
"2085","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","2","0","0","0","0","0","0","0","2","0"
"2083","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","1","0","0","0","0","0","0","0","1","0"
"2086","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","10","0","0","0","0","0","0","0","10","0"
"2084","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0","1001","8","0","0","0","0","0","0","0","8","0"
"2087","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","1","0","0","0","0","0","0","0","1","0"
"2088","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","5","0","0","0","0","0","0","0","5","0"
"2089","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","3","0","0","0","0","0","0","0","3","0"
"2091","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"2090","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0.01","1001","0","0","0","0","0","0","0","0","0","0"
"2092","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","6","0","0","0","0","0","0","0","6","0"
"2093","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"2094","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","0","0","0","0","0","0","0","0","0","0"
"2095","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0.02","1001","2","0","0","0","0","0","0","0","2","0"
"2098","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"2097","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"2096","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","0","0","0","0","0","0","0","0","0","0"
"2099","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","1","0","0","0","0","0","0","0","1","0"
"2100","0.8","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","1","1","0.03","1001","2","0","0","0","0","0","0","0","2","0"
"2101","0.8","4","0.08","20","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","9","0","0","0","0","0","0","0","9","0"
"2102","0.8","4","0.08","20","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","9","0","0","0","0","0","0","0","9","0"
"2103","0.8","4","0.08","20","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","5","0","0","0","0","0","0","0","5","0"
"2104","0.8","4","0.08","20","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","10","0","0","0","0","0","0","0","10","0"
"2105","0.8","4","0.08","20","0.25","0.4","6.5","4","1000","1","1","1","0","0","1001","2","0","0","0","0","0","0","0","2","0"
"2106","0.8","4","0.08","20","0.25","0.4","6.5","4","1000","1","1","1","0","0.01","1001","3","0","0","0","0","0","0","0","3","0"
"2108","0.8","4","0.08","20","0.25","0.4","6.5","4","1000","1","1","1","0","0.01","1001","7","0","0","0","0","0","0","0","7","0"
"2107","0.8","4","0.08","20","0.25","0.4","6.5","4","1000","1","1","1","0","0.01","1001","4","0","0","0","0","0","0","0","4","0"
