"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"limitedFund"
"02/16/2020 14:11:01:084 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","startingFund","increaseChance","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","randomBoost?","limitedFund?","random-orgWindows?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"892","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","15","0","0.11255808399924394","100","318","758","942","4","12","12","3","1"
"862","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","41","0","0.019783145999046514","909","285","6207","7195","3","32","32","9","0"
"863","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","26","0","0.0029290359989351256","1252","275","7121","8465","10","24","24","2","3"
"864","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","26","0","0.0010361479990068645","951","269","8141","9163","7","18","18","8","1"
"893","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","19","0","0.05786726399746911","57","312","748","898","13","16","16","3","3"
"894","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","34","0","0.11161828400039853","54","283","704","838","2","24","24","10","7"
"895","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","22","0","0.0867006960004777","87","265","743","908","5","18","18","4","4"
"896","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","16","0","0.14361349599925743","92","305","749","926","11","12","12","4","4"
"897","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","26","0","0.07418528799968982","130","265","667","880","6","20","20","6","5"
"898","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","28","0","0.10074519999875786","58","263","706","845","6","24","24","4","6"
"899","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","26","0","0.021252852000471556","68","290","721","854","0","21","21","5","7"
"900","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","33","0","0.020238109999201725","66","295","776","922","10","23","23","10","8"
"877","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","27","0","0.0048323299991799296","173","289","1385","1656","14","24","24","3","5"
"878","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","26","0","0.03032088600058236","187","264","2057","2335","22","21","21","5","1"
"879","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","32","0","0.004897091999947367","277","287","2596","2959","6","27","27","5","4"
"880","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","50","0","0.013240633998121254","325","254","2866","3283","4","39","39","11","2"
"881","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","41","0","0.022957859999455543","508","264","3483","4082","14","28","28","13","3"
"882","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","39","0","0.02300356999869102","454","267","4220","4772","11","29","29","10","0"
"883","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","48","0","0.015853352000463117","619","236","4327","5031","7","37","37","11","1"
"884","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","33","0","0.02946509799832775","907","264","5177","6201","21","30","30","3","1"
"913","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","24","0","0.10617756799998324","99","314","692","883","10","23","23","1","11"
"915","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","32","0","0.015299539999985345","63","271","700","839","1","23","23","9","4"
"914","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","29","0","0.008289561998931827","88","297","734","903","5","19","19","10","7"
"916","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","19","0","0.06512437599998089","101","319","758","951","20","16","16","3","5"
"885","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","29","0","0.02324125600010385","955","272","6001","7060","11","26","26","3","1"
"886","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","35","0","4.04667998509467E-4","849","290","6415","7384","33","32","32","3","3"
"888","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","32","0","0.024368168000701962","1261","290","7462","8832","20","28","28","4","0"
"887","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","true","1000","39","0","0.026007195999044885","1035","297","6690","7835","3","35","35","4","1"
"917","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","27","0","0.04524822799918349","54","276","728","854","20","16","16","11","3"
"920","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","38","0","0.02272457399834016","61","296","717","860","7","26","26","12","5"
"918","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","21","0","0.03089650799973631","110","308","745","970","27","19","19","2","3"
"919","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","26","0","0.09558330999994613","92","280","701","879","18","22","22","4","4"
"921","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","31","0","0.016316509999569018","72","296","699","852","5","20","20","11","3"
"923","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","20","0","0.06715497399992287","88","279","711","880","12","15","15","5","4"
"922","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","28","0","0.08126153200112096","49","256","671","796","15","24","24","4","2"
"924","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","true","true","1000","21","0","0.07964911599954849","97","281","805","977","4","19","19","2","4"
"902","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","34","0","0.01281423799969894","288","269","1830","2212","4","28","28","6","0"
"904","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","30","0","0.007329795998217703","469","291","3149","3707","4","23","23","7","1"
"903","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","21","0","0.020876809999321067","350","283","2654","3113","42","18","18","3","0"
"901","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","41","0","0.016015592000631074","174","267","1204","1467","4","28","28","13","2"
"905","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","36","0","0.014681719999228182","428","260","3583","4095","4","32","32","4","1"
"906","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","31","0","9.56991998830814E-4","624","254","4119","4870","45","28","28","3","0"
"907","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","35","0","0.028783557999167986","701","268","4684","5464","1","30","30","5","2"
"908","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","22","0","0.016214155998814483","885","293","5432","6408","4","22","22","0","0"
"909","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","46","0","0.0035562139988165598","851","245","5332","6307","36","37","37","9","0"
"937","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","29","0","0.008743370000265482","61","294","739","886","10","23","23","6","6"
"940","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","26","0","0.07098875999843246","67","315","721","867","1","18","18","8","1"
"910","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","4.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","34","0","0.006639029998487533","970","284","6154","7217","7","30","30","4","1"
"939","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","1.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","23","0","0.08710008199835029","71","301","748","898","15","17","17","6","3"
"911","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.01","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","38","0","0.004052853998766537","1153","290","6521","7792","6","33","33","5","0"
"938","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","0.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","29","0","0.07411771599905892","100","283","742","909","2","20","20","9","7"
"912","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","5.51","0.3","0.03","true","false","true","true","true","false","true","false","false","1000","40","0","0.005221817998426248","1377","261","7000","8465","7","34","34","6","0"
"941","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","31","0","0.10098438799810605","69","282","711","844","5","20","20","11","7"
"942","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","2.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","28","0","0.04076289399998556","81","271","703","870","3","19","19","9","6"
"944","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.51","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","26","0","0.02416162799929733","64","275","771","913","13","19","19","7","2"
"943","0.3","4","0.08","8","0.25","0.4","6.5","2","1000","1","48","0.3","1500","3.01","0.3","0.03","true","false","true","true","true","false","true","true","false","1000","22","0","0.09718987799887668","99","302","787","978","9","18","18","4","3"
