"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"decayMemory"
"06/10/2020 21:56:16:729 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","numOpts","impactReductionRate","adaptationCost","capBoost","simTicks","minNeighbor","increaseChance","memory","disasterUti","EWProbDecay","randomChance","startingFund","openOpt?","triggerNetwork?","officeRole?","randomRiskThresh?","randomOrgOpt?","limitedFund?","randomBoost?","enoughCap?","[step]","count orgs with [adaptation-change?]","totalFunding"
"3388","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.952518063968"
"3351","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","86","10658.943238999975"
"3382","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","50","10658.981800656002"
"3393","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","8186.151321596002"
"3389","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","46","10658.830526091977"
"3394","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","39","10658.94361999999"
"3395","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","34","9620.00049165599"
"3390","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","10658.952355831982"
"3359","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","79","10658.676320423981"
"3396","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","37","10658.952337311972"
"3352","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","83","10658.99954825597"
"3360","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","72","10658.973491907975"
"3397","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","36","10658.98104772"
"3401","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","7983.446120364012"
"3403","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","8897.494237927984"
"3402","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.98464657999"
"3398","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","37","10658.950589015969"
"3404","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","36","10658.999865359961"
"3367","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","76","10657.981808995963"
"3405","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","30","10657.630860311961"
"3409","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","7895.291634423989"
"3406","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","37","10658.98218551998"
"3410","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.960208211965"
"3411","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","8365.524458212"
"3368","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","69","10658.978679091993"
"3375","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","74","10658.93908349598"
"3412","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","30","10658.979348495992"
"3413","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","34","10658.747197111972"
"3376","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","56","10658.947412079973"
"3417","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","39","7523.267353987989"
"3418","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","10658.973976351988"
"3419","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","44","9274.758926535978"
"3414","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.967457183975"
"3383","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","71","10658.96628730397"
"3420","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","31","10658.950880931967"
"3425","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","7666.641387931991"
"3427","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","34","9038.564370235987"
"3426","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.988077783973"
"3391","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","37","10658.89184587597"
"3422","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","34","10658.950830367985"
"3384","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","52","10658.982728783982"
"3421","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.632455431987"
"3428","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","39","10658.997658911981"
"3429","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10224.994205075978"
"3433","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","91","7624.684131948004"
"3392","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.03","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","48","10658.993598388013"
"3399","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","10658.439980848005"
"3434","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","76","10658.964340083961"
"3430","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","35","10658.941135391986"
"3435","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","90","9119.552391915986"
"3436","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","81","10658.98662939596"
"3437","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","90","10658.312175527968"
"3400","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.036","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.967651499974"
"3407","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","40","10658.963470663972"
"3443","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","64","9271.260476456"
"3441","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","63","7566.845718968004"
"3438","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","80","10658.97060104396"
"3442","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","69","10658.98416888397"
"3444","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","65","10658.971047463989"
"3445","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","65","10591.668552443978"
"3408","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.042","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.992368655974"
"3449","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","59","7660.830733307999"
"3415","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","33","10657.989674739973"
"3446","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.006","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","73","10658.94829697197"
"3450","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","76","10658.953240971985"
"3451","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","65","9683.57933309599"
"3452","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","61","10658.955576263972"
"3416","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.048","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","38","10658.982421411976"
"3453","0.52","4","10","0.3","4","4","1000","1","0.01","6","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","78","10658.174932379974"
"3457","0.52","4","10","0.3","4","4","1000","1","0.01","1","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","80","8187.168494115991"
"3454","0.52","4","10","0.3","4","4","1000","1","0.1","6","0.3","0.012","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","71","10658.974686859961"
"3458","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","70","10658.991536075957"
"3423","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","45","10658.838591995984"
"3459","0.52","4","10","0.3","4","4","1000","1","0.01","2","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","67","9391.838702319983"
"3460","0.52","4","10","0.3","4","4","1000","1","0.1","2","0.3","0.018","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","56","10658.968699707973"
"3424","0.52","4","10","0.3","4","4","1000","1","0.1","48","0.3","0.054","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","43","10658.945173975982"
"3466","0.52","4","10","0.3","4","4","1000","1","0.1","1","0.3","0.024","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","59","10658.958238339983"
"3431","0.52","4","10","0.3","4","4","1000","1","0.01","48","0.3","0.06","2.0E-4","10659","true","true","true","true","false","true","true","false","1000","41","10657.735830319967"
