"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"AspirationOn"
"02/02/2020 00:02:46:083 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","officeRole","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","[step]","count orgs with [adaptation-change?]","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"1074","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0","true","false","true","1001","90","1015","229","167","1355","8","71","71","19","7"
"1076","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0.01","true","false","true","1001","57","1135","250","440","1754","33","53","53","4","9"
"1023","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","36","0.6","1","0.03","true","true","true","1001","17","201","309","1790","2009","5","13","13","4","2"
"1025","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","36","1","0","0","true","true","true","1001","85","1073","238","102","1490","11","75","75","10","0"
"1078","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0.02","true","false","true","1001","32","559","258","1134","1812","21","27","27","5","5"
"1029","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","36","1","0","0.02","true","true","true","1001","53","384","236","1056","1638","26","39","39","14","0"
"1080","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0.03","true","false","true","1001","23","175","327","1860","2107","37","15","15","8","3"
"1082","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0","true","false","true","1001","87","1193","240","132","1413","10","78","78","9","17"
"1027","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","36","1","0","0.01","true","true","true","1001","53","919","297","445","1698","27","39","39","14","0"
"1035","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","36","1","0.3","0.01","true","true","true","1001","53","973","285","442","1657","23","50","50","3","7"
"1084","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0.01","true","false","true","1001","79","933","227","468","1479","13","65","65","14","8"
"1031","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","36","1","0","0.03","true","true","true","1001","23","161","311","1677","1950","34","18","18","5","0"
"1039","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","36","1","0.3","0.03","true","true","true","1001","31","129","294","1697","1890","10","21","21","10","2"
"1086","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0.02","true","false","true","1001","45","634","265","1075","1769","21","39","39","6","8"
"1033","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","36","1","0.3","0","true","true","true","1001","84","1006","226","135","1359","6","61","61","23","7"
"1088","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0.03","true","false","true","1001","26","156","295","1753","1946","17","20","20","6","11"
"1090","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0","true","false","true","1001","88","904","207","112","1289","13","65","65","23","0"
"1041","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","36","1","0.6","0","true","true","true","1001","79","1119","215","85","1408","44","75","75","4","9"
"1092","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0.01","true","false","true","1001","72","724","238","469","1479","10","61","61","11","0"
"1037","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","36","1","0.3","0.02","true","true","true","1001","50","513","274","1069","1748","2","40","40","10","4"
"1094","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0.02","true","false","true","1001","42","442","269","1150","1815","30","35","35","7","0"
"1043","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","36","1","0.6","0.01","true","true","true","1001","72","887","274","514","1596","30","57","57","15","11"
"1045","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","36","1","0.6","0.02","true","true","true","1001","28","671","311","1254","2089","55","26","26","2","5"
"1096","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0.03","true","false","true","1001","24","149","304","1725","1994","13","18","18","6","0"
"1047","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","36","1","0.6","0.03","true","true","true","1001","21","154","297","1779","2004","31","16","16","5","2"
"1098","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0","true","false","true","1001","82","1121","244","152","1493","6","68","68","14","3"
"1100","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0.01","true","false","true","1001","35","1097","324","610","2025","109","34","34","1","7"
"1102","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0.02","true","false","true","1001","54","438","235","1017","1598","6","41","41","13","3"
"1051","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","36","1","1","0.01","true","true","true","1001","78","947","228","542","1554","4","61","61","17","18"
"1053","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","36","1","1","0.02","true","true","true","1001","54","594","255","969","1611","6","42","42","12","12"
"1104","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0.03","true","false","true","1001","18","167","330","1862","2105","17","13","13","5","0"
"1055","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","36","1","1","0.03","true","true","true","1001","23","161","326","1809","1996","8","18","18","5","6"
"1106","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0","true","false","true","1001","90","1118","167","89","1349","4","72","72","18","9"
"1108","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0.01","true","false","true","1001","66","984","219","370","1534","60","61","61","5","9"
"1049","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","36","1","1","0","true","true","true","1001","66","1489","243","90","1655","17","59","59","7","12"
"1110","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0.02","true","false","true","1001","36","487","253","1081","1720","62","32","32","4","10"
"1057","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","0","0","true","true","true","1001","83","940","239","37","1286","7","67","67","16","0"
"1112","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0.03","true","false","true","1001","23","176","285","1664","1888","4","18","18","5","3"
"1061","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","0","0.02","true","true","true","1001","67","483","250","986","1692","3","51","51","16","0"
"1059","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","0","0.01","true","true","true","1001","75","881","246","299","1491","18","55","55","20","0"
"1114","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0","true","false","true","1001","87","1223","235","106","1442","42","71","71","16","15"
"1116","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0.01","true","false","true","1001","87","937","223","370","1405","37","61","61","26","13"
"1063","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","0","0.03","true","true","true","1001","21","233","291","1603","1946","9","18","18","3","0"
"1118","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0.02","true","false","true","1001","35","782","306","1133","1951","6","30","30","5","7"
"1065","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.3","0","true","true","true","1001","92","1022","218","61","1311","4","78","78","14","8"
"1067","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.3","0.01","true","true","true","1001","68","941","253","366","1534","13","60","60","8","7"
"1120","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0.03","true","false","true","1001","29","246","305","1701","1997","26","24","24","5","8"
"1069","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.3","0.02","true","true","true","1001","67","506","214","800","1465","5","45","45","22","5"
"1122","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","0","0","true","false","true","1001","86","909","222","93","1294","16","61","61","25","0"
"1124","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","0","0.01","true","false","true","1001","47","932","253","469","1692","22","45","45","2","0"
"1071","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.3","0.03","true","true","true","1001","30","168","273","1593","1830","4","21","21","9","2"
"1126","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","0","0.02","true","false","true","1001","38","487","254","1052","1750","7","34","34","4","0"
"1073","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0","true","true","true","1001","93","1058","233","62","1289","2","79","79","14","15"
"1128","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","0","0.03","true","false","true","1001","14","152","324","1773","2030","14","12","12","2","0"
"1075","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0.01","true","true","true","1001","74","1107","244","396","1664","24","57","57","17","7"
"1077","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0.02","true","true","true","1001","46","549","253","995","1648","8","32","32","14","6"
"1130","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","0.3","0","true","false","true","1001","99","1020","216","143","1398","5","84","84","15","8"
"1132","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","0.3","0.01","true","false","true","1001","78","768","244","471","1467","6","59","59","19","1"
"1079","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","0.6","0.03","true","true","true","1001","27","189","291","1686","1926","5","22","22","5","7"
"1081","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0","true","true","true","1001","68","1570","239","39","1677","8","60","60","8","15"
"1134","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","0.3","0.02","true","false","true","1001","59","398","249","1090","1653","11","50","50","9","3"
"1136","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","0.3","0.03","true","false","true","1001","22","145","277","1681","1895","14","17","17","5","0"
"1087","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0.03","true","true","true","1001","28","225","284","1611","1867","7","24","24","4","4"
"1138","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","0.6","0","true","false","true","1001","92","925","213","169","1237","5","66","66","26","11"
"1083","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0.01","true","true","true","1001","61","1233","254","440","1749","23","53","53","8","17"
"1085","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.3","1","0.02","true","true","true","1001","61","610","222","920","1582","5","47","47","14","12"
"1140","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","0.6","0.01","true","false","true","1001","88","855","208","407","1407","10","59","59","29","2"
"1091","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0.01","true","true","true","1001","78","839","223","326","1443","5","59","59","19","0"
"1089","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0","true","true","true","1001","69","1244","264","36","1601","10","54","54","15","0"
"1095","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0.03","true","true","true","1001","30","187","269","1604","1901","7","21","21","9","0"
"1142","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","0.6","0.02","true","false","true","1001","57","506","237","1046","1656","17","43","43","14","5"
"1093","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0","0.02","true","true","true","1001","48","509","288","1048","1800","37","39","39","9","0"
"1144","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","0.6","0.03","true","false","true","1001","28","200","289","1603","1856","2","19","19","9","8"
"1146","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","1","0","true","false","true","1001","64","1389","260","123","1596","26","58","58","6","12"
"1099","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0.01","true","true","true","1001","46","1132","286","348","1754","45","43","43","3","2"
"1148","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","1","0.01","true","false","true","1001","87","963","221","447","1488","9","69","69","18","21"
"1150","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","1","0.02","true","false","true","1001","54","561","239","1084","1691","3","43","43","11","16"
"1101","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0.02","true","true","true","1001","40","667","296","1053","1889","8","35","35","5","3"
"1152","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","1","0.03","true","false","true","1001","7","192","321","1764","2007","44","7","7","0","5"
"1097","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0","true","true","true","1001","72","1074","233","55","1366","13","63","63","9","3"
"1103","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.3","0.03","true","true","true","1001","28","163","282","1572","1812","12","17","17","11","4"
"1105","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0","true","true","true","1001","100","1023","204","117","1294","7","77","77","23","16"
"1109","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0.02","true","true","true","1001","67","481","211","988","1576","2","45","45","22","7"
"1107","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0.01","true","true","true","1001","55","1197","275","337","1710","8","51","51","4","10"
"1111","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","0.6","0.03","true","true","true","1001","11","182","318","1885","2119","15","10","10","1","4"
"1113","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0","true","true","true","1001","86","1287","242","54","1421","6","74","74","12","13"
"1115","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0.01","true","true","true","1001","66","1099","238","405","1565","4","57","57","9","10"
"1117","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0.02","true","true","true","1001","63","513","198","910","1474","3","48","48","15","11"
"1119","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","0.6","1","0.03","true","true","true","1001","13","278","344","1816","2118","11","13","13","0","3"
"1121","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","0","0","true","true","true","1001","73","1062","236","106","1493","54","56","56","17","0"
"1123","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","0","0.01","true","true","true","1001","70","871","212","428","1559","18","56","56","14","0"
"1125","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","0","0.02","true","true","true","1001","36","477","266","1210","1881","8","31","31","5","0"
"1127","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","0","0.03","true","true","true","1001","19","148","331","1806","2079","31","16","16","3","0"
"1129","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","0.3","0","true","true","true","1001","57","1283","274","150","1679","15","54","54","3","4"
"1131","0.4","4","0.08","20","0.25","0.4","6.5","2","1000","1","1","48","1","0.3","0.01","true","true","true","1001","74","750","212","445","1411","16","62","62","12","4"
