"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"limitedFund"
"02/18/2020 23:18:36:796 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","startingFund","increaseChance","reduceWindows","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","[step]","count orgs with [adaptation-change?]","totalFunding","fundAvailable","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"1089","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","58","5299.978982963995","0.02101703599953142","123","202","1509","1717","1","48","48","10","6"
"1090","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","39","2616.0850510040013","2683.9149489959973","19","287","368","477","5","31","31","8","16"
"1091","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","45","3142.424087584002","2157.5759124159954","30","268","477","598","2","33","33","12","8"
"1094","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","62","5017.735980708003","282.2640192919972","35","211","803","920","1","53","53","9","8"
"1093","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","56","4326.109005172008","973.8909948279958","35","261","656","799","9","46","46","10","12"
"1092","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","51","3999.4510997640014","1300.548900235989","27","244","624","735","0","41","41","10","6"
"1095","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","54","5299.937519660002","0.06248033998975311","48","206","990","1122","3","45","45","9","5"
"1096","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","67","5299.866048500002","0.13395150000523515","44","203","1052","1178","1","49","49","18","5"
"1097","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","61","5299.915834104004","0.08416589599359625","45","226","1226","1351","3","54","54","7","6"
"1098","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","64","5299.981828940002","0.018171059989436245","108","235","1258","1470","4","55","55","9","8"
"1099","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","75","5299.971727912","0.02827208799738612","83","178","1271","1431","1","53","53","22","8"
"1101","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","40","2460.954348540001","2839.045651459992","16","273","323","440","8","33","33","7","18"
"1100","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","67","5299.993078212","0.006921788003899643","76","188","1587","1750","1","57","57","10","3"
"1102","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","54","2811.773957196001","2488.2260428040054","23","233","413","529","3","40","40","14","12"
"1104","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","55","4597.597721427997","702.4022785719948","43","233","698","836","7","50","50","5","9"
"1105","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","56","5299.019022708002","0.9809772919951643","31","226","885","992","1","41","41","15","5"
"1103","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","46","3976.8602213680047","1323.1397786319978","37","243","585","704","4","41","41","5","15"
"1106","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","63","5299.525301279996","0.47469872000069646","41","211","976","1106","2","55","55","8","8"
"1107","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","62","5299.731194624006","0.2688053759996656","71","204","1033","1188","1","52","52","10","5"
"1108","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","55","5299.915010496014","0.084989503992706","41","183","1227","1337","2","46","46","9","3"
"1109","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","61","5299.9396992360025","0.06030076399129847","95","241","1335","1514","4","50","50","11","6"
"1110","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","72","5299.973785564011","0.02621443599816864","61","193","1400","1538","1","53","53","19","5"
"1111","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","67","5299.977675768004","0.022324231995558552","84","176","1446","1620","1","57","57","10","5"
"1112","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","38","2394.6863587119997","2905.3136412879926","15","275","344","429","3","27","27","11","16"
"1113","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","46","3336.638812864002","1963.3611871360013","25","236","493","590","0","36","36","10","9"
"1114","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","42","3828.323877480003","1471.676122520006","38","226","574","689","2","33","33","9","11"
"1115","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","56","4456.527945656001","843.4720543440009","31","202","723","834","0","46","46","10","3"
"1117","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","62","5299.865238252002","0.1347617479946308","45","207","902","1028","3","51","51","11","7"
"1116","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","61","4908.802405480001","391.1975945200045","54","201","780","926","3","53","53","8","9"
"1118","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","58","5299.928949775999","0.07105022400136196","62","206","1089","1228","1","44","44","14","8"
"1119","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","65","5299.907140163998","0.09285983599424608","67","219","1156","1322","0","53","53","12","7"
"1120","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","false","999","61","5299.981516272004","0.018483727998737542","89","211","1385","1556","4","55","55","6","6"
"1122","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","false","999","65","5299.965839995995","0.034160004004839095","79","177","1505","1673","1","60","60","5","6"
"1121","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","false","999","69","5299.991779528009","0.008220472001636558","143","204","1346","1574","2","55","55","14","1"
"1123","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","true","999","38","2404.611356072001","2895.388643927994","19","259","331","441","1","25","25","13","12"
"1125","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","true","999","59","3584.3878109800044","1715.6121890199938","21","234","541","649","2","46","46","13","10"
"1124","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","true","999","41","3340.0136593920006","1959.9863406079987","26","270","491","594","4","35","35","6","15"
"1126","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","true","999","57","4270.223247528009","1029.776752471994","31","220","682","808","0","49","49","8","11"
"1128","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","true","999","67","5299.38554556001","0.614454439989899","77","213","849","1014","2","60","60","7","7"
"1127","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","true","999","46","5298.830022643999","1.1699773559967728","45","239","855","974","2","38","38","8","6"
"1129","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","true","999","57","5299.970132596002","0.02986740399941734","67","195","1112","1258","3","51","51","6","6"
"1130","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","true","999","50","5299.869767736003","0.13023226400358556","48","238","1234","1354","3","38","38","12","3"
"1132","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","9","9","true","false","true","true","true","false","true","true","999","67","5299.987682168009","0.012317831991643047","83","182","1314","1485","2","58","58","9","6"
"1133","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","10","9","true","false","true","true","true","false","true","true","999","67","5299.999806940005","1.930599980717318E-4","77","223","1575","1740","2","55","55","12","5"
"1131","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","8","9","true","false","true","true","true","false","true","true","999","50","5299.936916516008","0.06308348399062158","121","264","1403","1625","14","39","39","11","6"
"1134","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","0","9","true","false","true","true","true","false","true","false","999","31","2469.7657922559983","2830.234207743998","20","274","354","446","3","26","26","5","16"
"1136","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","2","9","true","false","true","true","true","false","true","false","999","39","4288.860204032004","1011.1397959680039","33","274","645","779","11","36","36","3","8"
"1135","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","1","9","true","false","true","true","true","false","true","false","999","37","3832.7809244400028","1467.2190755599975","16","287","554","654","7","35","35","2","9"
"1137","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","3","9","true","false","true","true","true","false","true","false","999","46","5298.306697668007","1.6933023319887592","56","269","759","914","6","39","39","7","9"
"1138","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","4","9","true","false","true","true","true","false","true","false","999","58","5249.068360260001","50.93163974000372","52","230","804","944","2","49","49","9","11"
"1139","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","5","9","true","false","true","true","true","false","true","false","999","66","5299.976862728014","0.02313727199472737","33","203","904","1024","3","53","53","13","7"
"1141","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","7","9","true","false","true","true","true","false","true","false","999","76","5299.916356264008","0.08364373599708141","38","166","1076","1192","1","59","59","17","7"
"1140","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","5300","6","9","true","false","true","true","true","false","true","false","999","65","5299.984737316027","0.015262683999430315","66","203","994","1141","0","53","53","12","7"
