"BehaviorSpace results (NetLogo 6.0.2)"
"Dissertation_ABM_update2020_cleaner.nlogo"
"numWindows"
"02/18/2020 00:38:57:572 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","meanRiskThreshold","scanningRange","badImpact","numWindows","impactReductionRate","maxCopingReduction","adaptationCost","capBoost","simTicks","minNeighbor","memory","b1","disasterUti","EWProbDecay","open-windows?","change-aspiration?","trigger-network?","officeRole?","random-riskThresh?","random-orgWindows?","limitedFund?","randomBoost?","limitedFund?","[step]","count orgs with [adaptation-change?]","totalFunding","totalInsufBoost","totalDisasterWindows","totalwindowMissed","totalWindowOpen","totalNoSolution","totalUtilizedWindows","totalNeededWidows","sufficientCap","totalUtilizedDisasterWindows"
"3967","0.3","4","0.08","30","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","46","12879.276407275953","171","250","2210","2462","4","42","42","4","3"
"3972","0.3","4","0.08","35","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","60","13497.135576983994","168","196","2233","2474","5","47","47","13","3"
"3971","0.3","4","0.08","34","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","61","13172.975284227969","187","246","2080","2369","4","47","47","14","7"
"3966","0.3","4","0.08","29","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","55","11806.217951847944","187","230","2014","2287","7","44","44","11","3"
"3964","0.3","4","0.08","27","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","59","11029.953056307972","193","232","1693","1985","2","51","51","8","3"
"3968","0.3","4","0.08","31","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","58","12278.281630151947","218","226","2090","2406","14","50","50","8","6"
"3969","0.3","4","0.08","32","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","44","16303.199130943945","163","262","2535","2781","6","41","41","3","6"
"3974","0.3","4","0.08","37","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","66","13452.36863663196","163","194","2262","2503","0","52","52","14","5"
"3970","0.3","4","0.08","33","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","72","10698.988179139998","132","188","1770","2009","7","60","60","12","5"
"3975","0.3","4","0.08","38","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","70","14495.29559590789","177","214","2350","2629","8","58","58","12","7"
"3977","0.3","4","0.08","40","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","52","18159.165518851896","323","228","2812","3217","2","49","49","3","1"
"3973","0.3","4","0.08","36","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","74","10868.687705295988","166","169","1904","2167","4","59","59","15","8"
"3976","0.3","4","0.08","39","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","57","16797.817116852","255","228","2748","3093","8","49","49","8","1"
"3980","0.3","4","0.08","2","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","27","2077.9875568279995","23","297","303","387","1","16","16","11","12"
"3979","0.3","4","0.08","1","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","23","1618.2296834319998","19","303","204","303","10","14","14","9","14"
"3978","0.3","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","10","1826.833613052","8","314","227","314","20","7","7","3","7"
"3982","0.3","4","0.08","4","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","28","3017.983716980001","25","295","474","563","3","19","19","9","10"
"3981","0.3","4","0.08","3","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","29","2526.028195739999","33","269","362","466","4","18","18","11","5"
"3983","0.3","4","0.08","5","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","27","3617.3332372919986","45","289","526","668","10","23","23","4","5"
"3985","0.3","4","0.08","7","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","37","4071.248378116008","38","263","605","732","10","32","32","5","6"
"3987","0.3","4","0.08","9","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","41","5061.849508488008","62","249","819","954","6","31","31","10","8"
"3984","0.3","4","0.08","6","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","30","4022.5154788160007","49","306","582","717","7","25","25","5","9"
"3988","0.3","4","0.08","10","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","29","6527.226418448007","122","295","931","1158","26","24","24","5","5"
"3986","0.3","4","0.08","8","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","28","5443.466366500003","62","253","783","915","6","26","26","2","5"
"3991","0.3","4","0.08","13","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","48","6548.414622704004","106","274","1013","1225","10","35","35","13","12"
"3992","0.3","4","0.08","14","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","46","6341.8690904119985","71","245","1012","1183","9","39","39","7","7"
"3990","0.3","4","0.08","12","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","21","7063.514102612013","125","305","1006","1231","27","16","16","5","5"
"3995","0.3","4","0.08","17","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","49","7681.054007084004","119","248","1220","1433","4","38","38","11","8"
"3994","0.3","4","0.08","16","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","41","7203.427542535999","104","248","1165","1358","8","39","39","2","8"
"3989","0.3","4","0.08","11","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","40","6158.286542732009","95","303","957","1151","7","34","34","6","6"
"3993","0.3","4","0.08","15","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","58","6308.333992312006","96","229","1078","1253","1","45","45","13","6"
"3998","0.3","4","0.08","20","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","58","8031.239818712012","76","229","1307","1466","2","42","42","16","3"
"3996","0.3","4","0.08","18","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","41","8036.392819307996","158","265","1294","1542","8","38","38","3","5"
"4000","0.3","4","0.08","22","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","55","8928.756973556016","102","239","1514","1704","2","47","47","8","3"
"3997","0.3","4","0.08","19","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","46","9329.662231084","108","259","1438","1660","14","42","42","4","7"
"3999","0.3","4","0.08","21","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","46","9672.291136667985","136","266","1570","1804","8","41","41","5","3"
"4001","0.3","4","0.08","23","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","60","8822.024112955998","126","199","1467","1677","5","49","49","11","4"
"4002","0.3","4","0.08","24","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","51","9808.97342038799","168","241","1642","1887","0","41","41","10","6"
"4003","0.3","4","0.08","25","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","53","10865.016864847947","163","240","1682","1946","6","47","47","6","6"
"4005","0.3","4","0.08","27","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","50","12039.689077851936","173","238","1922","2183","5","47","47","3","3"
"4004","0.3","4","0.08","26","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","55","10244.427474264006","140","239","1679","1896","3","43","43","12","4"
"4006","0.3","4","0.08","28","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","60","12258.150637636018","169","201","1903","2160","3","52","52","8","7"
"4007","0.3","4","0.08","29","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","49","11394.744791051951","167","250","2062","2307","3","38","38","11","4"
"4008","0.3","4","0.08","30","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","57","12373.281484095924","124","228","2069","2285","6","50","50","7","6"
"4009","0.3","4","0.08","31","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","48","13647.5661040479","187","232","2177","2449","1","40","40","8","7"
"4010","0.3","4","0.08","32","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","65","12057.037421571962","118","202","2064","2274","3","51","51","14","5"
"4011","0.3","4","0.08","33","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","65","12001.595364787947","174","231","2132","2388","2","51","51","14","8"
"4013","0.3","4","0.08","35","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","54","15058.106502251972","196","251","2446","2733","2","46","46","8","2"
"4012","0.3","4","0.08","34","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","71","12998.87875417597","188","209","2131","2423","5","61","61","10","3"
"4014","0.3","4","0.08","36","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","56","12878.678062803967","176","238","2247","2511","3","46","46","10","4"
"4016","0.3","4","0.08","38","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","63","14218.209322687922","223","218","2467","2793","16","45","45","18","3"
"4015","0.3","4","0.08","37","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","53","14034.461125151955","178","221","2327","2607","21","46","46","7","3"
"4018","0.3","4","0.08","40","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","70","14913.871335847953","242","198","2517","2853","6","62","62","8","3"
"4020","0.3","4","0.08","1","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","24","1529.8342453600003","23","278","196","278","0","13","13","11","13"
"4019","0.3","4","0.08","0","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","23","1628.3952542440004","14","300","221","300","3","10","10","13","10"
"4025","0.3","4","0.08","6","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","42","3665.5624888919983","42","278","528","659","1","31","31","11","11"
"4021","0.3","4","0.08","2","0.25","0.4","4","4","1000","1","48","0.3","0.3","0.03","true","false","true","true","true","true","false","true","false","1000","22","2350.111830583999","26","315","290","397","7","18","18","4","12"
